mov_onset,valid_movement
2.26666666666667,yes
2.2,yes
1.46666666666667,yes
1.40416666666667,yes
2.45833333333333,yes
2.47083333333333,yes
3.075,yes
0.875,yes
1.9875,yes
1.87916666666667,yes
1.1625,yes
1.85,yes
1.7875,yes
1.61666666666667,yes
0.9375,yes
1.8875,yes
1.975,yes
0.9125,yes
0.7,yes
1.59583333333333,yes
1.80833333333333,yes
1.2375,yes
0.529166666666667,yes
1.29583333333333,yes
1.36666666666667,yes
0.845833333333333,yes
1.95833333333333,yes
1.30416666666667,yes
2.17916666666667,yes
1.47916666666667,yes
NaN,no
1.47916666666667,yes
0.258333333333333,no
1.34166666666667,yes
1.64583333333333,yes
2.27083333333333,yes
1.35,yes
1.275,yes
0.829166666666667,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
1.0125,yes
0.745833333333333,yes
0.7375,yes
1.69166666666667,yes
0.9125,yes
1.85,yes
0.9875,yes
1.04166666666667,yes
1.11666666666667,yes
1.47083333333333,yes
0.683333333333333,yes
0.858333333333333,yes
1.7,yes
1.15,yes
0.7875,yes
1.02916666666667,yes
0.491666666666667,yes
0.8875,yes
2.275,yes
0.483333333333333,yes
0.75,yes
0.608333333333333,yes
0.841666666666667,yes
1.12083333333333,yes
0.675,yes
0.95,yes
0.816666666666667,yes
0.3875,yes
1.90416666666667,yes
1.6,yes
0.65,yes
2.39583333333333,yes
0.258333333333333,yes
0.666666666666667,yes
0.9625,yes
1.375,yes
0.891666666666667,yes
0.529166666666667,yes
0.5125,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
0.6,yes
1.04583333333333,yes
0.733333333333333,yes
0.866666666666667,yes
2.55416666666667,yes
0.970833333333333,yes
0.804166666666667,yes
0.8125,yes
0.770833333333333,yes
1.05833333333333,yes
0.7,yes
1.47916666666667,yes
0.6875,yes
0.570833333333333,yes
1.67916666666667,yes
4.00416666666667,yes
0.591666666666667,yes
0.720833333333333,yes
0.825,yes
0.945833333333333,yes
0.55,yes
1.50833333333333,yes
0.6,yes
1.37916666666667,yes
1.16666666666667,yes
2.12083333333333,yes
0.929166666666667,yes
0.666666666666667,yes
0.620833333333333,yes
1.0375,yes
1.3125,yes
1.07916666666667,yes
NaN,no
0.533333333333333,yes
0.7875,yes
0.9875,yes
0.545833333333333,yes
1.40416666666667,yes
0.545833333333333,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
NaN,yes
